"284.38","Candle","2022-09-27T04:00Z"
"287.38","Candle","2022-09-28T04:00Z"
"268.47","Candle","2022-09-29T04:00Z"
"266.45","Candle","2022-09-30T04:00Z"
"243.5","Candle","2022-10-03T04:00Z"
"248.15","Candle","2022-10-04T04:00Z"
"239.55","Candle","2022-10-05T04:00Z"
"236.87","Candle","2022-10-06T04:00Z"
"222.45","Candle","2022-10-07T04:00Z"
"222.88","Candle","2022-10-10T04:00Z"
"216.2","Candle","2022-10-11T04:00Z"
"216.92","Candle","2022-10-12T04:00Z"
"220.57","Candle","2022-10-13T04:00Z"
"204.21","Candle","2022-10-14T04:00Z"
"204.31","Candle","2022-10-15T04:00Z"
"205.1","Candle","2022-10-16T04:00Z"
"221.92","Candle","2022-10-17T04:00Z"
"223.6","Candle","2022-10-18T04:00Z"
"210.81","Candle","2022-10-19T04:00Z"
"206.11","Candle","2022-10-20T04:00Z"
"214.5","Candle","2022-10-21T04:00Z"
"213.59","Candle","2022-10-22T04:00Z"
"212.9","Candle","2022-10-23T04:00Z"
"210.52","Candle","2022-10-24T04:00Z"
"217.8","Candle","2022-10-25T04:00Z"
"224.3","Candle","2022-10-26T04:00Z"
"224.26","Candle","2022-10-27T04:00Z"
"228.3","Candle","2022-10-28T04:00Z"
"228.64","Candle","2022-10-29T04:00Z"
"227.3","Candle","2022-10-30T04:00Z"
"227.6","Candle","2022-10-31T04:00Z"
"227.39","Candle","2022-11-01T04:00Z"
"215.74","Candle","2022-11-02T04:00Z"
"214.78","Candle","2022-11-03T04:00Z"
"208.2","Candle","2022-11-04T04:00Z"
"209.31","Candle","2022-11-05T04:00Z"
"209.02","Candle","2022-11-06T04:00Z"
"197.58","Candle","2022-11-07T04:00Z"
"190.63","Candle","2022-11-08T04:00Z"
"176.8","Candle","2022-11-09T04:00Z"
"191.39","Candle","2022-11-10T04:00Z"
"195.1","Candle","2022-11-11T04:00Z"
"195.74","Candle","2022-11-12T04:00Z"
"193.76","Candle","2022-11-13T04:00Z"
"191.42","Candle","2022-11-14T04:00Z"
